   6.6227560e+01   1.6740185e+01   4.7294468e-01   7.9640367e+01   5.2814753e+01
   6.5846641e+01   1.7989544e+01   4.8816063e-01   7.9690975e+01   5.2002306e+01
   6.5468463e+01   1.9238904e+01   5.0320830e-01   7.9739552e+01   5.1197373e+01
   6.5093064e+01   2.0488263e+01   5.1808905e-01   7.9786174e+01   5.0399953e+01
   6.4720481e+01   2.1737623e+01   5.3280419e-01   7.9830916e+01   4.9610046e+01
   6.4350751e+01   2.2986982e+01   5.4735501e-01   7.9873850e+01   4.8827651e+01
   6.3983909e+01   2.4236342e+01   5.6174280e-01   7.9915049e+01   4.8052770e+01
   6.3619991e+01   2.5485701e+01   5.7596878e-01   7.9954583e+01   4.7285400e+01
   6.3259031e+01   2.6735060e+01   5.9003417e-01   7.9992520e+01   4.6525542e+01
   6.2901062e+01   2.7984420e+01   6.0394019e-01   8.0028929e+01   4.5773196e+01
   6.2546118e+01   2.9233779e+01   6.1768798e-01   8.0063874e+01   4.5028361e+01
   6.2194230e+01   3.0483139e+01   6.3127870e-01   8.0097422e+01   4.4291038e+01
   6.1845430e+01   3.1732498e+01   6.4471346e-01   8.0129635e+01   4.3561225e+01
   6.1499749e+01   3.2981857e+01   6.5799337e-01   8.0160574e+01   4.2838923e+01
   6.1157217e+01   3.4231217e+01   6.7111948e-01   8.0190302e+01   4.2124132e+01
   6.0817863e+01   3.5480576e+01   6.8409285e-01   8.0218875e+01   4.1416851e+01
   6.0481716e+01   3.6729936e+01   6.9691449e-01   8.0246352e+01   4.0717079e+01
   6.0148804e+01   3.7979295e+01   7.0958540e-01   8.0272790e+01   4.0024817e+01
   5.9819153e+01   3.9228655e+01   7.2210655e-01   8.0298242e+01   3.9340065e+01
   5.9492792e+01   4.0478014e+01   7.3447887e-01   8.0322762e+01   3.8662822e+01
   5.9169745e+01   4.1727373e+01   7.4670330e-01   8.0346402e+01   3.7993088e+01
   5.8850037e+01   4.2976733e+01   7.5878073e-01   8.0369213e+01   3.7330862e+01
   5.8533694e+01   4.4226092e+01   7.7071202e-01   8.0391243e+01   3.6676145e+01
   5.8220738e+01   4.5475452e+01   7.8249802e-01   8.0412541e+01   3.6028936e+01
   5.7911193e+01   4.6724811e+01   7.9413954e-01   8.0433152e+01   3.5389234e+01
   5.7605081e+01   4.7974171e+01   8.0563740e-01   8.0453121e+01   3.4757041e+01
   5.7302423e+01   4.9223530e+01   8.1699234e-01   8.0472492e+01   3.4132354e+01
   5.7003241e+01   5.0472889e+01   8.2820513e-01   8.0491307e+01   3.3515175e+01
   5.6707554e+01   5.1722249e+01   8.3927647e-01   8.0509605e+01   3.2905503e+01
   5.6415382e+01   5.2971608e+01   8.5020707e-01   8.0527428e+01   3.2303337e+01
   5.6126744e+01   5.4220968e+01   8.6099759e-01   8.0544811e+01   3.1708678e+01
   5.5841658e+01   5.5470327e+01   8.7164868e-01   8.0561792e+01   3.1121524e+01
   5.5560141e+01   5.6719687e+01   8.8216096e-01   8.0578405e+01   3.0541877e+01
   5.5282209e+01   5.7969046e+01   8.9253502e-01   8.0594684e+01   2.9969735e+01
   5.5007880e+01   5.9218405e+01   9.0277143e-01   8.0610661e+01   2.9405099e+01
   5.4737167e+01   6.0467765e+01   9.1287074e-01   8.0626366e+01   2.8847967e+01
   5.4470085e+01   6.1717124e+01   9.2283346e-01   8.0641829e+01   2.8298340e+01
   5.4206648e+01   6.2966484e+01   9.3266010e-01   8.0657078e+01   2.7756218e+01
   5.3946870e+01   6.4215843e+01   9.4235113e-01   8.0672139e+01   2.7221601e+01
   5.3690762e+01   6.5465202e+01   9.5190698e-01   8.0687037e+01   2.6694487e+01
   5.3438336e+01   6.6714562e+01   9.6132808e-01   8.0701796e+01   2.6174877e+01
   5.3189604e+01   6.7963921e+01   9.7061482e-01   8.0716437e+01   2.5662770e+01
   5.2944575e+01   6.9213281e+01   9.7976757e-01   8.0730982e+01   2.5158167e+01
   5.2703259e+01   7.0462640e+01   9.8878668e-01   8.0745450e+01   2.4661067e+01
   5.2465664e+01   7.1712000e+01   9.9767247e-01   8.0759858e+01   2.4171470e+01
   5.2231800e+01   7.2961359e+01   1.0064252e+00   8.0774224e+01   2.3689375e+01
   5.2001672e+01   7.4210718e+01   1.0150452e+00   8.0788562e+01   2.3214783e+01
   5.1775289e+01   7.5460078e+01   1.0235327e+00   8.0802886e+01   2.2747692e+01
   5.1552656e+01   7.6709437e+01   1.0318880e+00   8.0817208e+01   2.2288104e+01
   5.1333778e+01   7.7958797e+01   1.0401111e+00   8.0831539e+01   2.1836017e+01
   5.1118660e+01   7.9208156e+01   1.0482023e+00   8.0845889e+01   2.1391431e+01
   5.0907305e+01   8.0457516e+01   1.0561617e+00   8.0860265e+01   2.0954346e+01
   5.0699718e+01   8.1706875e+01   1.0639894e+00   8.0874674e+01   2.0524761e+01
   5.0495899e+01   8.2956234e+01   1.0716856e+00   8.0889121e+01   2.0102678e+01
   5.0295852e+01   8.4205594e+01   1.0792503e+00   8.0903610e+01   1.9688094e+01
   5.0099577e+01   8.5454953e+01   1.0866836e+00   8.0918144e+01   1.9281011e+01
   4.9907075e+01   8.6704313e+01   1.0939854e+00   8.0932722e+01   1.8881427e+01
   4.9718344e+01   8.7953672e+01   1.1011558e+00   8.0947346e+01   1.8489343e+01
   4.9533385e+01   8.9203031e+01   1.1081947e+00   8.0962012e+01   1.8104758e+01
   4.9352194e+01   9.0452391e+01   1.1151021e+00   8.0976717e+01   1.7727672e+01
   4.9174771e+01   9.1701750e+01   1.1218779e+00   8.0991457e+01   1.7358084e+01
   4.9001110e+01   9.2951110e+01   1.1285221e+00   8.1006226e+01   1.6995995e+01
   4.8831210e+01   9.4200469e+01   1.1350344e+00   8.1021015e+01   1.6641405e+01
   4.8665064e+01   9.5449829e+01   1.1414147e+00   8.1035816e+01   1.6294312e+01
   4.8502668e+01   9.6699188e+01   1.1476628e+00   8.1050619e+01   1.5954717e+01
   4.8344015e+01   9.7948547e+01   1.1537786e+00   8.1065412e+01   1.5622619e+01
   4.8189100e+01   9.9197907e+01   1.1597618e+00   8.1080180e+01   1.5298019e+01
   4.8037913e+01   1.0044727e+02   1.1656122e+00   8.1094911e+01   1.4980915e+01
   4.7890448e+01   1.0169663e+02   1.1713294e+00   8.1109587e+01   1.4671308e+01
   4.7746695e+01   1.0294599e+02   1.1769132e+00   8.1124191e+01   1.4369198e+01
   4.7606644e+01   1.0419534e+02   1.1823632e+00   8.1138705e+01   1.4074583e+01
   4.7470286e+01   1.0544470e+02   1.1876791e+00   8.1153107e+01   1.3787465e+01
   4.7337610e+01   1.0669406e+02   1.1928605e+00   8.1167377e+01   1.3507842e+01
   4.7208603e+01   1.0794342e+02   1.1979071e+00   8.1181490e+01   1.3235715e+01
   4.7083253e+01   1.0919278e+02   1.2028183e+00   8.1195423e+01   1.2971083e+01
   4.6961547e+01   1.1044214e+02   1.2075937e+00   8.1209149e+01   1.2713945e+01
   4.6843472e+01   1.1169150e+02   1.2122328e+00   8.1222642e+01   1.2464303e+01
   4.6729013e+01   1.1294086e+02   1.2167352e+00   8.1235871e+01   1.2222155e+01
   4.6618154e+01   1.1419022e+02   1.2211003e+00   8.1248807e+01   1.1987500e+01
   4.6510879e+01   1.1543958e+02   1.2253276e+00   8.1261418e+01   1.1760340e+01
   4.6407173e+01   1.1668894e+02   1.2294164e+00   8.1273672e+01   1.1540673e+01
   4.6307017e+01   1.1793830e+02   1.2333662e+00   8.1285533e+01   1.1328500e+01
   4.6210393e+01   1.1918766e+02   1.2371764e+00   8.1296966e+01   1.1123820e+01
   4.6117283e+01   1.2043702e+02   1.2408462e+00   8.1307933e+01   1.0926633e+01
   4.6027667e+01   1.2168638e+02   1.2443751e+00   8.1318396e+01   1.0736938e+01
   4.5941525e+01   1.2293574e+02   1.2477622e+00   8.1328315e+01   1.0554735e+01
   4.5858836e+01   1.2418510e+02   1.2510069e+00   8.1337647e+01   1.0380025e+01
   4.5779578e+01   1.2543445e+02   1.2541085e+00   8.1346350e+01   1.0212807e+01
   4.5703730e+01   1.2668381e+02   1.2570661e+00   8.1354380e+01   1.0053080e+01
   4.5631267e+01   1.2793317e+02   1.2598790e+00   8.1361690e+01   9.9008441e+00
   4.5562167e+01   1.2918253e+02   1.2625462e+00   8.1368234e+01   9.7560996e+00
   4.5496404e+01   1.3043189e+02   1.2650670e+00   8.1373963e+01   9.6188460e+00
   4.5433954e+01   1.3168125e+02   1.2674406e+00   8.1378826e+01   9.4890828e+00
   4.5374791e+01   1.3293061e+02   1.2696658e+00   8.1382772e+01   9.3668100e+00
   4.5318888e+01   1.3417997e+02   1.2717420e+00   8.1385749e+01   9.2520273e+00
   4.5266218e+01   1.3542933e+02   1.2736680e+00   8.1387702e+01   9.1447343e+00
   4.5216753e+01   1.3667869e+02   1.2754430e+00   8.1388574e+01   9.0449309e+00
   4.5170464e+01   1.3792805e+02   1.2770658e+00   8.1388310e+01   8.9526168e+00
   4.5127321e+01   1.3917741e+02   1.2785356e+00   8.1386851e+01   8.8677917e+00
   4.5087295e+01   1.4042677e+02   1.2798512e+00   8.1384135e+01   8.7904554e+00
   4.5050355e+01   1.4167613e+02   1.2810116e+00   8.1380103e+01   8.7206076e+00
   4.5016470e+01   1.4292549e+02   1.2820156e+00   8.1374691e+01   8.6582481e+00
   4.4985606e+01   1.4417485e+02   1.2828621e+00   8.1367836e+01   8.6033766e+00
   4.4957731e+01   1.4542421e+02   1.2835500e+00   8.1359470e+01   8.5559929e+00
   4.4932812e+01   1.4667356e+02   1.2840781e+00   8.1349528e+01   8.5160966e+00
   4.4910814e+01   1.4792292e+02   1.2844452e+00   8.1337940e+01   8.4836877e+00
   4.4891702e+01   1.4917228e+02   1.2846500e+00   8.1324637e+01   8.4587657e+00
   4.4875439e+01   1.5042164e+02   1.2846914e+00   8.1309548e+01   8.4413305e+00
   4.4861991e+01   1.5167100e+02   1.2845680e+00   8.1292600e+01   8.4313817e+00
   4.4851319e+01   1.5292036e+02   1.2842785e+00   8.1273718e+01   8.4289192e+00
