   2.4632375e+02   6.9077051e+01   3.0007947e-01   2.3389794e+02   2.6185851e+02
   2.4516389e+02   7.3356507e+01   3.1150258e-01   2.3405544e+02   2.6308038e+02
   2.4506422e+02   7.7635963e+01   3.2403276e-01   2.3410979e+02   2.6430225e+02
   2.4580915e+02   8.1915418e+01   3.3767000e-01   2.3406098e+02   2.6552413e+02
   2.4718306e+02   8.6194874e+01   3.5241430e-01   2.3390902e+02   2.6674600e+02
   2.4874962e+02   9.0474330e+01   3.6724497e-01   2.3360448e+02   2.6782334e+02
   2.5032075e+02   9.4753786e+01   3.8917817e-01   2.3262994e+02   2.6889247e+02
   2.5192401e+02   9.9033242e+01   4.1373807e-01   2.3141066e+02   2.6996161e+02
   2.5344903e+02   1.0331270e+02   4.2506936e-01   2.3060791e+02   2.7021469e+02
   2.5478540e+02   1.0759215e+02   4.2608988e-01   2.3076439e+02   2.7046625e+02
   2.5583817e+02   1.1187161e+02   4.1930316e-01   2.3164832e+02   2.7071781e+02
   2.5666424e+02   1.1615107e+02   4.0856276e-01   2.3290064e+02   2.7096937e+02
   2.5701638e+02   1.2043052e+02   3.9756058e-01   2.3417735e+02   2.7122093e+02
   2.5715850e+02   1.2470998e+02   3.8998847e-01   2.3513446e+02   2.7147250e+02
   2.5735453e+02   1.2898943e+02   4.0942579e-01   2.3554653e+02   2.7369567e+02
   2.5769242e+02   1.3326889e+02   4.4082702e-01   2.3556078e+02   2.7663581e+02
   2.5819498e+02   1.3754834e+02   4.7421446e-01   2.3538997e+02   2.7957594e+02
   2.5883046e+02   1.4182780e+02   5.0724116e-01   2.3525276e+02   2.8251607e+02
   2.5956683e+02   1.4610726e+02   5.3753938e-01   2.3536979e+02   2.8545621e+02
   2.6037209e+02   1.5038671e+02   5.6451482e-01   2.3579643e+02   2.8839634e+02
   2.6127287e+02   1.5466617e+02   5.6395720e-01   2.3632752e+02   2.8887547e+02
   2.6222082e+02   1.5894562e+02   5.5942169e-01   2.3675012e+02   2.8887547e+02
   2.6320554e+02   1.6322508e+02   5.5839469e-01   2.3684582e+02   2.8887547e+02
   2.6422707e+02   1.6750453e+02   5.6272232e-01   2.3644258e+02   2.8887547e+02
   2.6527371e+02   1.7178399e+02   5.8903372e-01   2.3581821e+02   2.9070273e+02
   2.6611102e+02   1.7606345e+02   6.1908702e-01   2.3535060e+02   2.9303539e+02
   2.6698854e+02   1.8034290e+02   6.4434609e-01   2.3532969e+02   2.9536806e+02
   2.6792409e+02   1.8462236e+02   6.6696047e-01   2.3555522e+02   2.9770072e+02
   2.6893549e+02   1.8890181e+02   6.8079919e-01   2.3593655e+02   2.9937151e+02
   2.7004056e+02   1.9318127e+02   6.9092018e-01   2.3641902e+02   3.0079703e+02
   2.7125714e+02   1.9746073e+02   6.9968339e-01   2.3702801e+02   3.0222255e+02
   2.7259594e+02   2.0174018e+02   6.9625903e-01   2.3877260e+02   3.0364807e+02
   2.7401208e+02   2.0601964e+02   6.9715359e-01   2.4011477e+02   3.0507359e+02
   2.7543441e+02   2.1029909e+02   7.2289382e-01   2.3914188e+02   3.0649910e+02
   2.7679163e+02   2.1457855e+02   7.6822055e-01   2.3625516e+02   3.0783580e+02
   2.7801243e+02   2.1885800e+02   8.0774999e-01   2.3307504e+02   3.0833892e+02
   2.7902550e+02   2.2313746e+02   8.3199201e-01   2.3131936e+02   3.0884204e+02
   2.7963733e+02   2.2741692e+02   8.4726538e-01   2.3039935e+02   3.0934517e+02
   2.7997988e+02   2.3169637e+02   8.6192512e-01   2.2953652e+02   3.0984829e+02
   2.8023237e+02   2.3597583e+02   8.8130343e-01   2.2823403e+02   3.1035141e+02
   2.8041160e+02   2.4025528e+02   1.0301693e+00   2.1486625e+02   3.1085453e+02
   2.8053438e+02   2.4453474e+02   1.0087295e+00   2.1760377e+02   3.1159435e+02
   2.8061753e+02   2.4881420e+02   9.6820154e-01   2.2216783e+02   3.1238214e+02
   2.8067785e+02   2.5309365e+02   9.4051488e-01   2.2553538e+02   3.1316992e+02
   2.8073214e+02   2.5737311e+02   1.0230291e+00   2.1863473e+02   3.1395771e+02
   2.8079723e+02   2.6165256e+02   1.1171388e+00   2.1065363e+02   3.1474550e+02
   2.8088992e+02   2.6593202e+02   1.0647475e+00   2.1632309e+02   3.1553328e+02
   2.8102950e+02   2.7021147e+02   1.0111143e+00   2.2210827e+02   3.1632107e+02
   2.8123831e+02   2.7449093e+02   1.0548155e+00   2.1882410e+02   3.1710886e+02
   2.8150192e+02   2.7877039e+02   1.2264117e+00   2.0362304e+02   3.1789664e+02
   2.8181003e+02   2.8304984e+02   1.2640983e+00   2.0089929e+02   3.1868443e+02
   2.8215235e+02   2.8732930e+02   1.2306994e+00   2.0479909e+02   3.1947222e+02
   2.8251858e+02   2.9160875e+02   1.1869677e+00   2.0966168e+02   3.2026000e+02
   2.8289843e+02   2.9588821e+02   1.1734584e+00   2.1170823e+02   3.2104779e+02
   2.8328159e+02   3.0016767e+02   1.3716337e+00   1.9403059e+02   3.2183558e+02
   2.8365777e+02   3.0444712e+02   1.3307050e+00   1.9809052e+02   3.2208188e+02
   2.8401667e+02   3.0872658e+02   1.2806440e+00   2.0288870e+02   3.2221552e+02
   2.8439517e+02   3.1300603e+02   1.2449559e+00   2.0634766e+02   3.2234916e+02
   2.8476852e+02   3.1728549e+02   1.3759558e+00   1.9427509e+02   3.2248280e+02
   2.8512253e+02   3.2156494e+02   1.3631864e+00   1.9559856e+02   3.2261645e+02
   2.8547511e+02   3.2584440e+02   1.3331440e+00   1.9853146e+02   3.2275009e+02
   2.8584418e+02   3.3012386e+02   1.3040176e+00   2.0137902e+02   3.2288373e+02
   2.8624765e+02   3.3440331e+02   1.2939960e+00   2.0244645e+02   3.2301737e+02
   2.8670345e+02   3.3868277e+02   1.4078098e+00   1.9197525e+02   3.2315102e+02
   2.8722950e+02   3.4296222e+02   1.5197243e+00   1.8168101e+02   3.2328466e+02
   2.8783811e+02   3.4724168e+02   1.4747247e+00   1.8600759e+02   3.2341830e+02
   2.8850921e+02   3.5152114e+02   1.4082498e+00   1.9234251e+02   3.2355928e+02
   2.8921108e+02   3.5580059e+02   1.4053839e+00   1.9295167e+02   3.2390140e+02
   2.8991199e+02   3.6008005e+02   1.5251842e+00   1.8213113e+02   3.2424353e+02
   2.9058020e+02   3.6435950e+02   1.5102552e+00   1.8386430e+02   3.2458565e+02
   2.9118399e+02   3.6863896e+02   1.4532447e+00   1.8951851e+02   3.2492778e+02
   2.9169162e+02   3.7291841e+02   1.4010735e+00   1.9472179e+02   3.2526990e+02
   2.9207585e+02   3.7719787e+02   1.3944757e+00   1.9567869e+02   3.2561202e+02
   2.9232532e+02   3.8147733e+02   1.4316221e+00   1.9255961e+02   3.2595415e+02
   2.9242732e+02   3.8575678e+02   1.4746458e+00   1.8889291e+02   3.2629627e+02
   2.9241884e+02   3.9003624e+02   1.4850114e+00   1.8826920e+02   3.2663840e+02
   2.9233687e+02   3.9431569e+02   1.4228830e+00   1.9160734e+02   3.2418759e+02
   2.9221841e+02   3.9859515e+02   1.3346430e+00   1.9677462e+02   3.2113291e+02
   2.9210046e+02   4.0287461e+02   1.2617497e+00   2.0169759e+02   3.1926390e+02
   2.9202440e+02   4.0715406e+02   1.2559085e+00   2.0407467e+02   3.2109671e+02
   2.9200815e+02   4.1143352e+02   1.2526936e+00   2.0620703e+02   3.2292951e+02
   2.9200268e+02   4.1571297e+02   1.2503839e+00   2.0825505e+02   3.2476232e+02
   2.9200827e+02   4.1999243e+02   1.2497220e+00   2.1014954e+02   3.2659513e+02
   2.9202523e+02   4.2427188e+02   1.2503327e+00   2.1182131e+02   3.2832381e+02
   2.9205384e+02   4.2855134e+02   1.2417826e+00   2.1320115e+02   3.2890697e+02
   2.9209440e+02   4.3283080e+02   1.2257242e+00   2.1528059e+02   3.2949014e+02
   2.9214721e+02   4.3711025e+02   1.2129288e+00   2.1705600e+02   3.3007331e+02
   2.9221255e+02   4.4138971e+02   1.2147182e+00   2.1747244e+02   3.3065647e+02
   2.9229073e+02   4.4566916e+02   1.4783158e+00   1.9349431e+02   3.3123964e+02
   2.9238204e+02   4.4994862e+02   1.5112374e+00   1.9100994e+02   3.3182281e+02
   2.9248678e+02   4.5422808e+02   1.5347385e+00   1.8940334e+02   3.3240597e+02
   2.9260523e+02   4.5850753e+02   1.5435387e+00   1.8916653e+02   3.3298914e+02
   2.9273769e+02   4.6278699e+02   1.5238916e+00   1.9079157e+02   3.3278352e+02
   2.9288446e+02   4.6706644e+02   1.4511960e+00   1.9734006e+02   3.3255844e+02
   2.9304583e+02   4.7134590e+02   1.3329420e+00   2.0813355e+02   3.3233335e+02
   2.9322210e+02   4.7562535e+02   1.2228190e+00   2.1816942e+02   3.3210827e+02
   2.9341355e+02   4.7990481e+02   1.1668564e+00   2.2315878e+02   3.3188319e+02
   2.9362085e+02   4.8418427e+02   1.1694621e+00   2.2269090e+02   3.3165811e+02
   2.9384760e+02   4.8846372e+02   1.1516994e+00   2.2412091e+02   3.3143303e+02
   2.9408693e+02   4.9274318e+02   1.0632572e+00   2.3297300e+02   3.3204433e+02
   2.9433531e+02   4.9702263e+02   9.4716586e-01   2.4442363e+02   3.3267789e+02
   2.9458918e+02   5.0130209e+02   8.9996024e-01   2.4945568e+02   3.3331146e+02
   2.9484500e+02   5.0558155e+02   9.6161487e-01   2.4434444e+02   3.3394502e+02
   2.9509921e+02   5.0986100e+02   1.0777399e+00   2.3415780e+02   3.3457858e+02
   2.9534828e+02   5.1414046e+02   1.1945997e+00   2.2390269e+02   3.3521215e+02
   2.9558865e+02   5.1841991e+02   1.2639618e+00   2.1807329e+02   3.3584571e+02
   2.9581678e+02   5.2269937e+02   1.2527376e+00   2.1975269e+02   3.3647927e+02
   2.9602912e+02   5.2697882e+02   1.3008519e+00   2.1590311e+02   3.3711284e+02
   2.9622212e+02   5.3125828e+02   1.6034045e+00   1.8830835e+02   3.3770909e+02
   2.9639223e+02   5.3553774e+02   1.6924536e+00   1.7909460e+02   3.3679268e+02
   2.9653591e+02   5.3981719e+02   1.6937017e+00   1.7806190e+02   3.3587628e+02
   2.9664961e+02   5.4409665e+02   1.6603425e+00   1.8025382e+02   3.3495987e+02
   2.9672978e+02   5.4837610e+02   1.5771048e+00   1.8709326e+02   3.3404347e+02
   2.9677287e+02   5.5265556e+02   1.3750997e+00   2.0499912e+02   3.3312706e+02
